Price,Close,High,Low,Open,Volume
Ticker,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC
Date,,,,,
1999-04-06,1317.8900146484375,1326.760009765625,1311.0699462890625,1321.1199951171875,787500000
1999-04-07,1326.8900146484375,1329.5799560546875,1312.5899658203125,1317.8900146484375,816400000
1999-04-08,1343.97998046875,1344.0799560546875,1321.5999755859375,1326.8900146484375,850500000
1999-04-09,1348.3499755859375,1351.219970703125,1335.239990234375,1343.97998046875,716100000
1999-04-12,1358.6300048828125,1358.68994140625,1333.47998046875,1348.3499755859375,810800000
1999-04-13,1349.8199462890625,1362.3800048828125,1344.030029296875,1358.6400146484375,810900000
1999-04-14,1328.43994140625,1357.239990234375,1326.4100341796875,1349.8199462890625,952000000
1999-04-15,1322.8499755859375,1332.4100341796875,1308.3800048828125,1328.43994140625,1089800000
1999-04-16,1319.0,1325.030029296875,1311.4000244140625,1322.8599853515625,1002300000
1999-04-19,1289.47998046875,1340.0999755859375,1284.47998046875,1319.0,1214400000
1999-04-20,1306.1700439453125,1306.300048828125,1284.2099609375,1289.47998046875,985400000
1999-04-21,1336.1199951171875,1336.1199951171875,1301.8399658203125,1306.1700439453125,920000000
1999-04-22,1358.8199462890625,1358.8399658203125,1336.1199951171875,1336.1199951171875,927900000
1999-04-23,1356.8499755859375,1363.6500244140625,1348.449951171875,1358.8299560546875,744900000
1999-04-26,1360.0400390625,1363.56005859375,1353.719970703125,1356.8499755859375,712000000
1999-04-27,1362.800048828125,1371.56005859375,1356.550048828125,1360.0400390625,891700000
1999-04-28,1350.9100341796875,1368.6199951171875,1348.2900390625,1362.800048828125,951700000
1999-04-29,1342.8299560546875,1356.75,1336.81005859375,1350.9100341796875,1003600000
1999-04-30,1335.1800537109375,1351.8299560546875,1314.5799560546875,1342.8299560546875,936500000
1999-05-03,1354.6300048828125,1354.6300048828125,1329.010009765625,1335.1800537109375,811400000
1999-05-04,1332.0,1354.6400146484375,1330.6400146484375,1354.6300048828125,933100000
1999-05-05,1347.31005859375,1347.3199462890625,1317.43994140625,1332.0,913500000
1999-05-06,1332.050048828125,1348.3599853515625,1322.56005859375,1347.31005859375,875400000
1999-05-07,1345.0,1345.989990234375,1332.050048828125,1332.050048828125,814900000
1999-05-10,1340.300048828125,1352.010009765625,1334.0,1345.0,773300000
1999-05-11,1355.6099853515625,1360.0,1340.300048828125,1340.300048828125,836100000
1999-05-12,1364.0,1367.3599853515625,1333.0999755859375,1355.6099853515625,825500000
1999-05-13,1367.56005859375,1375.97998046875,1364.0,1364.0,796900000
1999-05-14,1337.800048828125,1367.56005859375,1332.6300048828125,1367.56005859375,727800000
1999-05-17,1339.489990234375,1339.949951171875,1321.18994140625,1337.800048828125,665500000
1999-05-18,1333.3199462890625,1345.43994140625,1323.4599609375,1339.489990234375,753400000
1999-05-19,1344.22998046875,1344.22998046875,1327.050048828125,1333.3199462890625,801100000
1999-05-20,1338.8299560546875,1350.489990234375,1338.8299560546875,1344.22998046875,752200000
1999-05-21,1330.2900390625,1340.8800048828125,1326.18994140625,1338.8299560546875,686600000
1999-05-24,1306.6500244140625,1333.02001953125,1303.530029296875,1330.2900390625,754700000
1999-05-25,1284.4000244140625,1317.52001953125,1284.3800048828125,1306.6500244140625,826700000
1999-05-26,1304.760009765625,1304.8499755859375,1278.4300537109375,1284.4000244140625,870800000
1999-05-27,1281.4100341796875,1304.760009765625,1277.31005859375,1304.760009765625,811400000
1999-05-28,1301.8399658203125,1304.0,1281.4100341796875,1281.4100341796875,649960000
1999-06-01,1294.260009765625,1301.8399658203125,1281.43994140625,1301.8399658203125,683800000
1999-06-02,1294.81005859375,1297.0999755859375,1277.469970703125,1294.260009765625,728000000
1999-06-03,1299.5400390625,1304.1500244140625,1294.199951171875,1294.81005859375,719600000
1999-06-04,1327.75,1327.75,1299.5400390625,1299.5400390625,694500000
1999-06-07,1334.52001953125,1336.4200439453125,1325.8900146484375,1327.75,664300000
1999-06-08,1317.3299560546875,1334.52001953125,1312.8299560546875,1334.52001953125,685900000
1999-06-09,1318.6400146484375,1326.010009765625,1314.72998046875,1317.3299560546875,662000000
1999-06-10,1302.8199462890625,1318.6400146484375,1293.280029296875,1318.6400146484375,716500000
1999-06-11,1293.6400146484375,1311.969970703125,1287.8800048828125,1302.8199462890625,698200000
1999-06-14,1294.0,1301.989990234375,1292.199951171875,1293.6400146484375,669400000
1999-06-15,1301.1600341796875,1310.760009765625,1294.0,1294.0,696600000
1999-06-16,1330.4100341796875,1332.8299560546875,1301.1600341796875,1301.1600341796875,806800000
1999-06-17,1339.9000244140625,1343.5400390625,1322.75,1330.4100341796875,700300000
1999-06-18,1342.8399658203125,1344.47998046875,1333.52001953125,1339.9000244140625,914500000
1999-06-21,1349.0,1349.06005859375,1337.6300048828125,1342.8399658203125,686600000
1999-06-22,1335.8800048828125,1351.1199951171875,1335.52001953125,1349.0,716500000
1999-06-23,1333.06005859375,1335.8800048828125,1322.550048828125,1335.8699951171875,731800000
1999-06-24,1315.780029296875,1333.06005859375,1308.469970703125,1333.06005859375,690400000
1999-06-25,1315.31005859375,1329.1300048828125,1312.6400146484375,1315.780029296875,623460000
1999-06-28,1331.3499755859375,1333.6800537109375,1315.31005859375,1315.31005859375,652910000
1999-06-29,1351.449951171875,1351.510009765625,1328.4000244140625,1331.3499755859375,820100000
1999-06-30,1372.7099609375,1372.9300537109375,1338.780029296875,1351.449951171875,1117000000
1999-07-01,1380.9599609375,1382.800048828125,1360.800048828125,1372.7099609375,843400000
1999-07-02,1391.219970703125,1391.219970703125,1379.5699462890625,1380.9599609375,613570000
1999-07-06,1388.1199951171875,1405.2900390625,1387.0799560546875,1391.219970703125,722900000
1999-07-07,1395.8599853515625,1395.8800048828125,1384.949951171875,1388.1199951171875,791200000
1999-07-08,1394.4200439453125,1403.25,1386.68994140625,1395.8599853515625,830600000
1999-07-09,1403.280029296875,1403.280029296875,1394.4200439453125,1394.4200439453125,701000000
1999-07-12,1399.0999755859375,1406.8199462890625,1394.699951171875,1403.280029296875,685300000
1999-07-13,1393.56005859375,1399.0999755859375,1386.8399658203125,1399.0999755859375,736000000
1999-07-14,1398.1700439453125,1400.050048828125,1386.510009765625,1393.56005859375,756100000
1999-07-15,1409.6199951171875,1409.8399658203125,1398.1700439453125,1398.1700439453125,818800000
1999-07-16,1418.780029296875,1418.780029296875,1407.0699462890625,1409.6199951171875,714100000
1999-07-19,1407.6500244140625,1420.3299560546875,1404.56005859375,1418.780029296875,642330000
1999-07-20,1377.0999755859375,1407.6500244140625,1375.1500244140625,1407.6500244140625,754800000
1999-07-21,1379.2900390625,1386.6600341796875,1372.6300048828125,1377.0999755859375,785500000
1999-07-22,1360.969970703125,1379.2900390625,1353.97998046875,1379.2900390625,771700000
1999-07-23,1356.93994140625,1367.4100341796875,1349.9100341796875,1360.969970703125,630580000
1999-07-26,1347.760009765625,1358.6099853515625,1346.199951171875,1356.93994140625,613450000
1999-07-27,1362.8399658203125,1368.699951171875,1347.75,1347.75,723800000
1999-07-28,1365.4000244140625,1370.530029296875,1355.5400390625,1362.8399658203125,690900000
1999-07-29,1341.030029296875,1365.4000244140625,1332.8199462890625,1365.4000244140625,770100000
1999-07-30,1328.719970703125,1350.9200439453125,1328.489990234375,1341.030029296875,736800000
1999-08-02,1328.050048828125,1344.68994140625,1325.2099609375,1328.719970703125,649550000
1999-08-03,1322.1800537109375,1336.1300048828125,1314.9100341796875,1328.050048828125,739600000
1999-08-04,1305.3299560546875,1330.1600341796875,1304.5,1322.1800537109375,789300000
1999-08-05,1313.7099609375,1313.7099609375,1287.22998046875,1305.3299560546875,859300000
1999-08-06,1300.2900390625,1316.739990234375,1293.18994140625,1313.7099609375,698900000
1999-08-09,1297.800048828125,1306.6800537109375,1295.989990234375,1300.2900390625,684300000
1999-08-10,1281.4300537109375,1298.6199951171875,1267.72998046875,1297.800048828125,836200000
1999-08-11,1301.9300537109375,1301.9300537109375,1281.4300537109375,1281.4300537109375,792300000
1999-08-12,1298.1600341796875,1313.6099853515625,1298.06005859375,1301.9300537109375,745600000
1999-08-13,1327.6800537109375,1327.719970703125,1298.1600341796875,1298.1600341796875,691700000
1999-08-16,1330.77001953125,1331.050048828125,1320.510009765625,1327.6800537109375,583550000
1999-08-17,1344.1600341796875,1344.1600341796875,1328.760009765625,1330.77001953125,691500000
1999-08-18,1332.8399658203125,1344.1600341796875,1332.1300048828125,1344.1600341796875,682800000
1999-08-19,1323.5899658203125,1332.8399658203125,1315.3499755859375,1332.8399658203125,684200000
1999-08-20,1336.6099853515625,1336.6099853515625,1323.5899658203125,1323.5899658203125,661200000
1999-08-23,1360.219970703125,1360.239990234375,1336.6099853515625,1336.6099853515625,682600000
1999-08-24,1363.5,1373.3199462890625,1353.6300048828125,1360.219970703125,732700000
1999-08-25,1381.7900390625,1382.8399658203125,1359.199951171875,1363.5,864600000
1999-08-26,1362.010009765625,1381.7900390625,1361.530029296875,1381.7900390625,719000000
1999-08-27,1348.27001953125,1365.6300048828125,1347.3499755859375,1362.010009765625,570050000
1999-08-30,1324.02001953125,1350.699951171875,1322.800048828125,1348.27001953125,597900000
1999-08-31,1320.4100341796875,1333.27001953125,1306.9599609375,1324.02001953125,861700000
1999-09-01,1331.0699462890625,1331.1800537109375,1320.3900146484375,1320.4100341796875,708200000
1999-09-02,1319.1099853515625,1331.0699462890625,1304.8800048828125,1331.0699462890625,687100000
1999-09-03,1357.239990234375,1357.739990234375,1319.1099853515625,1319.1099853515625,663200000
1999-09-07,1350.449951171875,1361.3900146484375,1349.5899658203125,1357.239990234375,715300000
1999-09-08,1344.1500244140625,1355.1800537109375,1337.3599853515625,1350.449951171875,791200000
1999-09-09,1347.6600341796875,1347.6600341796875,1333.9100341796875,1344.1500244140625,773900000
1999-09-10,1351.6600341796875,1357.6199951171875,1346.199951171875,1347.6600341796875,808500000
1999-09-13,1344.1300048828125,1351.6600341796875,1341.699951171875,1351.6600341796875,657900000
1999-09-14,1336.2900390625,1344.1800537109375,1330.6099853515625,1344.1300048828125,734500000
1999-09-15,1317.969970703125,1347.2099609375,1317.969970703125,1336.2900390625,787300000
1999-09-16,1318.47998046875,1322.510009765625,1299.969970703125,1317.969970703125,739000000
1999-09-17,1335.4200439453125,1337.5899658203125,1318.47998046875,1318.47998046875,861900000
1999-09-20,1335.530029296875,1338.3800048828125,1330.6099853515625,1335.4200439453125,568000000
1999-09-21,1307.5799560546875,1335.530029296875,1301.969970703125,1335.52001953125,817300000
1999-09-22,1310.510009765625,1316.1800537109375,1297.81005859375,1307.5799560546875,822200000
1999-09-23,1280.4100341796875,1315.25,1277.300048828125,1310.510009765625,890800000
1999-09-24,1277.3599853515625,1281.1700439453125,1263.8399658203125,1280.4100341796875,872800000
1999-09-27,1283.31005859375,1295.030029296875,1277.3599853515625,1277.3599853515625,780600000
1999-09-28,1282.199951171875,1285.550048828125,1256.260009765625,1283.31005859375,885400000
1999-09-29,1268.3699951171875,1288.8299560546875,1268.1600341796875,1282.199951171875,856000000
1999-09-30,1282.7099609375,1291.31005859375,1268.3699951171875,1268.3699951171875,1017600000
1999-10-01,1282.81005859375,1283.1700439453125,1265.780029296875,1282.7099609375,896200000
1999-10-04,1304.5999755859375,1304.5999755859375,1282.81005859375,1282.81005859375,803300000
1999-10-05,1301.3499755859375,1316.4100341796875,1286.43994140625,1304.5999755859375,965700000
1999-10-06,1325.4000244140625,1325.4599609375,1301.3499755859375,1301.3499755859375,895200000
1999-10-07,1317.6400146484375,1328.050048828125,1314.1300048828125,1325.4000244140625,827800000
1999-10-08,1336.02001953125,1336.6099853515625,1311.8800048828125,1317.6400146484375,897300000
1999-10-11,1335.2099609375,1339.22998046875,1332.9599609375,1336.02001953125,655900000
1999-10-12,1313.0400390625,1335.2099609375,1311.800048828125,1335.2099609375,778300000
1999-10-13,1285.550048828125,1313.0400390625,1282.800048828125,1313.0400390625,821500000
1999-10-14,1283.4200439453125,1289.6300048828125,1267.6199951171875,1285.550048828125,892300000
1999-10-15,1247.4100341796875,1283.4200439453125,1245.3900146484375,1283.4200439453125,912600000
1999-10-18,1254.1300048828125,1254.1300048828125,1233.699951171875,1247.4100341796875,818700000
1999-10-19,1261.3199462890625,1279.3199462890625,1254.1300048828125,1254.1300048828125,905700000
1999-10-20,1289.4300537109375,1289.43994140625,1261.3199462890625,1261.3199462890625,928800000
1999-10-21,1283.6099853515625,1289.4300537109375,1265.6099853515625,1289.4300537109375,1012500000
1999-10-22,1301.6500244140625,1308.81005859375,1283.6099853515625,1283.6099853515625,959200000
1999-10-25,1293.6300048828125,1301.6800537109375,1286.0699462890625,1301.6500244140625,777000000
1999-10-26,1281.9100341796875,1303.4599609375,1281.8599853515625,1293.6300048828125,878300000
1999-10-27,1296.7099609375,1299.3900146484375,1280.47998046875,1281.9100341796875,950100000
1999-10-28,1342.43994140625,1342.469970703125,1296.7099609375,1296.7099609375,1135100000
1999-10-29,1362.9300537109375,1373.1700439453125,1342.43994140625,1342.43994140625,1120500000
1999-11-01,1354.1199951171875,1367.300048828125,1354.050048828125,1362.9300537109375,861000000
1999-11-02,1347.739990234375,1369.3199462890625,1346.4100341796875,1354.1199951171875,904500000
1999-11-03,1354.9300537109375,1360.3299560546875,1347.739990234375,1347.739990234375,914400000
1999-11-04,1362.6400146484375,1369.4100341796875,1354.9300537109375,1354.9300537109375,981700000
1999-11-05,1370.22998046875,1387.47998046875,1362.6400146484375,1362.6400146484375,1007300000
1999-11-08,1377.010009765625,1380.780029296875,1365.8699951171875,1370.22998046875,806800000
1999-11-09,1365.280029296875,1383.81005859375,1361.449951171875,1377.010009765625,854300000
1999-11-10,1373.4599609375,1379.1800537109375,1359.97998046875,1365.280029296875,984700000
1999-11-11,1381.4599609375,1382.1199951171875,1372.18994140625,1373.4599609375,891300000
1999-11-12,1396.06005859375,1396.1199951171875,1368.5400390625,1381.4599609375,900200000
1999-11-15,1394.3900146484375,1398.5799560546875,1392.280029296875,1396.06005859375,795700000
1999-11-16,1420.0699462890625,1420.3599853515625,1394.3900146484375,1394.3900146484375,942200000
1999-11-17,1410.7099609375,1423.43994140625,1410.68994140625,1420.0699462890625,960000000
1999-11-18,1424.93994140625,1425.31005859375,1410.7099609375,1410.7099609375,1022800000
1999-11-19,1422.0,1424.93994140625,1417.5400390625,1424.93994140625,893800000
1999-11-22,1420.93994140625,1425.0,1412.4000244140625,1422.0,873500000
1999-11-23,1404.6400146484375,1423.9100341796875,1402.199951171875,1420.93994140625,926100000
1999-11-24,1417.0799560546875,1419.7099609375,1399.1700439453125,1404.6400146484375,734800000
1999-11-26,1416.6199951171875,1425.239990234375,1416.1400146484375,1417.0799560546875,312120000
1999-11-29,1407.8299560546875,1416.6199951171875,1404.1500244140625,1416.6199951171875,866100000
1999-11-30,1388.9100341796875,1410.5899658203125,1386.949951171875,1407.8299560546875,951500000
1999-12-01,1397.719970703125,1400.1199951171875,1387.3800048828125,1388.9100341796875,884000000
1999-12-02,1409.0400390625,1409.0400390625,1397.719970703125,1397.719970703125,900700000
1999-12-03,1433.300048828125,1447.4200439453125,1409.0400390625,1409.0400390625,1006400000
1999-12-06,1423.3299560546875,1434.1500244140625,1418.25,1433.300048828125,916800000
1999-12-07,1409.1700439453125,1426.81005859375,1409.1700439453125,1423.3299560546875,1085800000
1999-12-08,1403.8800048828125,1415.6600341796875,1403.8800048828125,1409.1700439453125,957000000
1999-12-09,1408.1099853515625,1418.4300537109375,1391.469970703125,1403.8800048828125,1122100000
1999-12-10,1417.0400390625,1421.5799560546875,1405.6500244140625,1408.1099853515625,987200000
1999-12-13,1415.219970703125,1421.5799560546875,1410.0999755859375,1417.0400390625,977600000
1999-12-14,1403.1700439453125,1418.300048828125,1401.5899658203125,1415.219970703125,1027800000
1999-12-15,1413.3299560546875,1417.4000244140625,1396.199951171875,1403.1700439453125,1033900000
1999-12-16,1418.780029296875,1423.1099853515625,1408.3499755859375,1413.3199462890625,1070300000
1999-12-17,1421.030029296875,1431.77001953125,1418.780029296875,1418.780029296875,1349800000
1999-12-20,1418.0899658203125,1429.1600341796875,1411.0999755859375,1421.030029296875,904600000
1999-12-21,1433.4300537109375,1436.469970703125,1414.800048828125,1418.0899658203125,963500000
1999-12-22,1436.1300048828125,1440.02001953125,1429.1300048828125,1433.4300537109375,850000000
1999-12-23,1458.3399658203125,1461.43994140625,1436.1300048828125,1436.1300048828125,728600000
1999-12-27,1457.0999755859375,1463.18994140625,1450.8299560546875,1458.3399658203125,722600000
1999-12-28,1457.6600341796875,1462.6800537109375,1452.780029296875,1457.0899658203125,655400000
1999-12-29,1463.4599609375,1467.469970703125,1457.6600341796875,1457.6600341796875,567860000
1999-12-30,1464.469970703125,1473.0999755859375,1462.5999755859375,1463.4599609375,554680000
1999-12-31,1469.25,1472.4200439453125,1458.18994140625,1464.469970703125,374050000
2000-01-03,1455.219970703125,1478.0,1438.3599853515625,1469.25,931800000
2000-01-04,1399.4200439453125,1455.219970703125,1397.4300537109375,1455.219970703125,1009000000
2000-01-05,1402.1099853515625,1413.27001953125,1377.6800537109375,1399.4200439453125,1085500000
2000-01-06,1403.449951171875,1411.9000244140625,1392.0999755859375,1402.1099853515625,1092300000
2000-01-07,1441.469970703125,1441.469970703125,1400.72998046875,1403.449951171875,1225200000
2000-01-10,1457.5999755859375,1464.3599853515625,1441.469970703125,1441.469970703125,1064800000
2000-01-11,1438.56005859375,1458.6600341796875,1434.4200439453125,1457.5999755859375,1014000000
2000-01-12,1432.25,1442.5999755859375,1427.0799560546875,1438.56005859375,974600000
2000-01-13,1449.6800537109375,1454.199951171875,1432.25,1432.25,1030400000
2000-01-14,1465.1500244140625,1473.0,1449.6800537109375,1449.6800537109375,1085900000
2000-01-18,1455.1400146484375,1465.1500244140625,1451.300048828125,1465.1500244140625,1056700000
2000-01-19,1455.9000244140625,1461.3900146484375,1448.6800537109375,1455.1400146484375,1087800000
2000-01-20,1445.5699462890625,1465.7099609375,1438.5400390625,1455.9000244140625,1100700000
2000-01-21,1441.3599853515625,1453.1800537109375,1439.5999755859375,1445.5699462890625,1209800000
2000-01-24,1401.530029296875,1454.0899658203125,1395.4200439453125,1441.3599853515625,1115800000
2000-01-25,1410.030029296875,1414.260009765625,1388.489990234375,1401.530029296875,1073700000
2000-01-26,1404.0899658203125,1412.72998046875,1400.1600341796875,1410.030029296875,1117300000
2000-01-27,1398.56005859375,1418.8599853515625,1370.989990234375,1404.0899658203125,1129500000
2000-01-28,1360.1600341796875,1398.56005859375,1356.199951171875,1398.56005859375,1095800000
2000-01-31,1394.4599609375,1394.47998046875,1350.1400146484375,1360.1600341796875,993800000
2000-02-01,1409.280029296875,1412.489990234375,1384.7900390625,1394.4599609375,981000000
2000-02-02,1409.1199951171875,1420.6099853515625,1403.489990234375,1409.280029296875,1038600000
2000-02-03,1424.969970703125,1425.780029296875,1398.52001953125,1409.1199951171875,1146500000
2000-02-04,1424.3699951171875,1435.9100341796875,1420.6300048828125,1424.969970703125,1045100000
2000-02-07,1424.239990234375,1427.1500244140625,1413.3299560546875,1424.3699951171875,918100000
2000-02-08,1441.719970703125,1441.8299560546875,1424.239990234375,1424.239990234375,1047700000
2000-02-09,1411.7099609375,1444.550048828125,1411.6500244140625,1441.719970703125,1050500000
2000-02-10,1416.8299560546875,1422.0999755859375,1406.4300537109375,1411.699951171875,1058800000
2000-02-11,1387.1199951171875,1416.8299560546875,1378.8900146484375,1416.8299560546875,1025700000
2000-02-14,1389.93994140625,1394.9300537109375,1380.530029296875,1387.1199951171875,927300000
2000-02-15,1402.050048828125,1407.719970703125,1376.25,1389.93994140625,1092100000
2000-02-16,1387.6700439453125,1404.550048828125,1385.5799560546875,1402.050048828125,1018800000
2000-02-17,1388.260009765625,1399.8800048828125,1380.0699462890625,1387.6700439453125,1034800000
2000-02-18,1346.0899658203125,1388.5899658203125,1345.3199462890625,1388.260009765625,1042300000
2000-02-22,1352.1700439453125,1358.1099853515625,1331.8800048828125,1346.0899658203125,980000000
2000-02-23,1360.68994140625,1370.1099853515625,1342.43994140625,1352.1700439453125,993700000
2000-02-24,1353.4300537109375,1364.800048828125,1329.8800048828125,1360.68994140625,1215000000
2000-02-25,1333.3599853515625,1362.1400146484375,1329.1500244140625,1353.4300537109375,1065200000
2000-02-28,1348.050048828125,1360.8199462890625,1325.0699462890625,1333.3599853515625,1026500000
2000-02-29,1366.4200439453125,1369.6300048828125,1348.050048828125,1348.050048828125,1204300000
2000-03-01,1379.18994140625,1383.4599609375,1366.4200439453125,1366.4200439453125,1274100000
2000-03-02,1381.760009765625,1386.56005859375,1370.3499755859375,1379.18994140625,1198600000
2000-03-03,1409.1700439453125,1410.8800048828125,1381.760009765625,1381.760009765625,1150300000
2000-03-06,1391.280029296875,1409.739990234375,1384.75,1409.1700439453125,1029000000
2000-03-07,1355.6199951171875,1399.2099609375,1349.989990234375,1391.280029296875,1314100000
2000-03-08,1366.699951171875,1373.7900390625,1346.6199951171875,1355.6199951171875,1203000000
2000-03-09,1401.68994140625,1401.8199462890625,1357.8800048828125,1366.699951171875,1123000000
2000-03-10,1395.0699462890625,1413.4599609375,1392.0699462890625,1401.68994140625,1138800000
2000-03-13,1383.6199951171875,1398.3900146484375,1364.8399658203125,1395.0699462890625,1016100000
2000-03-14,1359.1500244140625,1395.1500244140625,1359.1500244140625,1383.6199951171875,1094000000
2000-03-15,1392.1400146484375,1397.989990234375,1356.989990234375,1359.1500244140625,1302800000
2000-03-16,1458.469970703125,1458.469970703125,1392.1500244140625,1392.1500244140625,1482300000
2000-03-17,1464.469970703125,1477.3299560546875,1453.3199462890625,1458.469970703125,1295100000
2000-03-20,1456.6300048828125,1470.300048828125,1448.489990234375,1464.469970703125,920800000
2000-03-21,1493.8699951171875,1493.9200439453125,1446.06005859375,1456.6300048828125,1065900000
2000-03-22,1500.6400146484375,1505.0799560546875,1487.3299560546875,1493.8699951171875,1075000000
2000-03-23,1527.3499755859375,1532.5,1492.3900146484375,1500.6400146484375,1078300000
2000-03-24,1527.4599609375,1552.8699951171875,1516.8299560546875,1527.3499755859375,1052200000
2000-03-27,1523.8599853515625,1534.6300048828125,1518.4599609375,1527.4599609375,901000000
2000-03-28,1507.72998046875,1527.3599853515625,1507.0899658203125,1523.8599853515625,959100000
2000-03-29,1508.52001953125,1521.449951171875,1497.449951171875,1507.72998046875,1061900000
2000-03-30,1487.9200439453125,1517.3800048828125,1474.6300048828125,1508.52001953125,1193400000
2000-03-31,1498.5799560546875,1519.81005859375,1484.3800048828125,1487.9200439453125,1227400000
2000-04-03,1505.969970703125,1507.18994140625,1486.9599609375,1498.5799560546875,1021700000
2000-04-04,1494.72998046875,1526.449951171875,1416.4100341796875,1505.97998046875,1515460000
2000-04-05,1487.3699951171875,1506.550048828125,1478.050048828125,1494.72998046875,1110300000
2000-04-06,1501.3399658203125,1511.760009765625,1487.3699951171875,1487.3699951171875,1008000000
2000-04-07,1516.3499755859375,1518.6800537109375,1501.3399658203125,1501.3399658203125,891600000
2000-04-10,1504.4599609375,1527.18994140625,1503.3499755859375,1516.3499755859375,853700000
2000-04-11,1500.5899658203125,1512.800048828125,1486.780029296875,1504.4599609375,971400000
2000-04-12,1467.1700439453125,1509.0799560546875,1466.1500244140625,1500.5899658203125,1175900000
2000-04-13,1440.510009765625,1477.52001953125,1439.3399658203125,1467.1700439453125,1032000000
2000-04-14,1356.56005859375,1440.510009765625,1339.4000244140625,1440.510009765625,1279700000
2000-04-17,1401.43994140625,1401.530029296875,1346.5,1356.56005859375,1204700000
2000-04-18,1441.6099853515625,1441.6099853515625,1397.81005859375,1401.43994140625,1109400000
2000-04-19,1427.469970703125,1447.68994140625,1424.260009765625,1441.6099853515625,1001400000
2000-04-20,1434.5400390625,1435.489990234375,1422.0799560546875,1427.469970703125,896200000
2000-04-24,1429.8599853515625,1434.5400390625,1407.1300048828125,1434.5400390625,868700000
2000-04-25,1477.43994140625,1477.6700439453125,1429.8599853515625,1429.8599853515625,1071100000
2000-04-26,1460.989990234375,1482.93994140625,1456.97998046875,1477.43994140625,999600000
2000-04-27,1464.9200439453125,1469.2099609375,1434.81005859375,1460.989990234375,1111000000
2000-04-28,1452.4300537109375,1473.6199951171875,1448.1500244140625,1464.9200439453125,984600000
2000-05-01,1468.25,1481.510009765625,1452.4300537109375,1452.4300537109375,966300000
2000-05-02,1446.2900390625,1468.25,1445.219970703125,1468.25,1011500000
2000-05-03,1415.0999755859375,1446.2900390625,1398.3599853515625,1446.2900390625,991600000
2000-05-04,1409.5699462890625,1420.989990234375,1404.93994140625,1415.0999755859375,925800000
2000-05-05,1432.6300048828125,1436.030029296875,1405.0799560546875,1409.5699462890625,805500000
2000-05-08,1424.1700439453125,1432.6300048828125,1417.050048828125,1432.6300048828125,787600000
2000-05-09,1412.1400146484375,1430.280029296875,1401.8499755859375,1424.1700439453125,896600000
2000-05-10,1383.050048828125,1412.1400146484375,1375.1400146484375,1412.1400146484375,1006400000
2000-05-11,1407.81005859375,1410.260009765625,1383.050048828125,1383.050048828125,953600000
2000-05-12,1420.9599609375,1430.1300048828125,1407.81005859375,1407.81005859375,858200000
2000-05-15,1452.3599853515625,1452.3900146484375,1416.5400390625,1420.9599609375,854600000
2000-05-16,1466.0400390625,1470.4000244140625,1450.760009765625,1452.3599853515625,955500000
2000-05-17,1447.800048828125,1466.0400390625,1441.6700439453125,1466.0400390625,820500000
2000-05-18,1437.2099609375,1458.0400390625,1436.5899658203125,1447.800048828125,807900000
2000-05-19,1406.949951171875,1437.2099609375,1401.739990234375,1437.2099609375,853700000
2000-05-22,1400.719970703125,1410.550048828125,1368.72998046875,1406.949951171875,869000000
2000-05-23,1373.8599853515625,1403.77001953125,1373.4300537109375,1400.719970703125,869900000
2000-05-24,1399.050048828125,1401.75,1361.0899658203125,1373.8599853515625,1152300000
2000-05-25,1381.52001953125,1411.6500244140625,1373.9300537109375,1399.050048828125,984500000
2000-05-26,1378.02001953125,1391.4200439453125,1369.75,1381.52001953125,722600000
2000-05-30,1422.449951171875,1422.449951171875,1378.02001953125,1378.02001953125,844200000
2000-05-31,1420.5999755859375,1434.489990234375,1415.5,1422.43994140625,960500000
2000-06-01,1448.81005859375,1448.81005859375,1420.5999755859375,1420.5999755859375,960100000
2000-06-02,1477.260009765625,1483.22998046875,1448.81005859375,1448.81005859375,1162400000
2000-06-05,1467.6300048828125,1477.280029296875,1464.6800537109375,1477.260009765625,838600000
2000-06-06,1457.8399658203125,1471.3599853515625,1454.739990234375,1467.6300048828125,950100000
2000-06-07,1471.3599853515625,1474.6400146484375,1455.06005859375,1457.8399658203125,854600000
2000-06-08,1461.6700439453125,1475.6500244140625,1456.489990234375,1471.3599853515625,854300000
2000-06-09,1456.949951171875,1472.6700439453125,1454.9599609375,1461.6700439453125,786000000
2000-06-12,1446.0,1462.9300537109375,1445.989990234375,1456.949951171875,774100000
2000-06-13,1469.43994140625,1470.4200439453125,1442.3800048828125,1446.0,935900000
2000-06-14,1470.5400390625,1483.6199951171875,1467.7099609375,1469.43994140625,929700000
2000-06-15,1478.72998046875,1482.0400390625,1464.6199951171875,1470.5400390625,1011400000
2000-06-16,1464.4599609375,1480.77001953125,1460.4200439453125,1478.72998046875,1250800000
2000-06-19,1486.0,1488.9300537109375,1459.050048828125,1464.4599609375,921700000
2000-06-20,1475.949951171875,1487.3199462890625,1470.1800537109375,1486.0,1031500000
2000-06-21,1479.1300048828125,1482.18994140625,1468.0,1475.949951171875,1009600000
2000-06-22,1452.1800537109375,1479.1300048828125,1448.030029296875,1479.1300048828125,1022700000
2000-06-23,1441.47998046875,1459.93994140625,1438.31005859375,1452.1800537109375,847600000
2000-06-26,1455.31005859375,1459.6600341796875,1441.47998046875,1441.47998046875,889000000
